area,rooms,bathroom,parking spaces,floor,animal,furniture,total,city_Belo Horizonte,city_Campinas,city_Porto Alegre,city_Rio de Janeiro,city_São Paulo
300,3,4,4,0,1,0,7973,1,0,0,0,0
45,1,1,0,2,0,0,910,0,0,0,0,1
245,3,5,4,3,1,1,13650,0,0,0,0,1
155,2,3,2,0,1,0,4438,0,0,0,0,1
300,3,3,4,0,1,0,3989,1,0,0,0,0
438,5,4,0,0,1,0,8269,0,1,0,0,0
30,1,1,0,4,0,1,2668,0,0,0,1,0
125,2,2,1,0,1,1,3235,0,0,0,0,1
76,1,2,0,1,1,0,1109,0,1,0,0,0
58,2,2,2,2,1,0,3078,0,0,0,0,1
140,3,2,2,0,1,0,2685,0,0,0,0,1
49,2,1,1,1,1,0,1801,0,0,0,0,1
350,4,6,4,0,1,0,11050,0,0,0,0,1
35,1,1,0,4,1,0,2042,0,0,0,0,1
100,3,1,1,0,1,0,2234,0,0,0,1,0
86,2,2,2,3,1,0,4114,0,0,1,0,0
58,1,1,1,6,1,0,4126,0,1,0,0,0
62,3,2,1,2,1,1,2731,0,0,1,0,0
95,3,2,2,10,1,0,3131,1,0,0,0,0
52,1,1,1,11,1,0,2895,0,0,0,0,1
80,2,1,0,0,1,0,1359,0,0,0,0,1
300,4,4,4,0,1,0,7035,1,0,0,0,0
70,2,2,0,6,1,0,2190,0,0,0,0,1
130,3,3,1,6,1,0,6139,0,0,1,0,0
39,1,1,1,1,0,1,1748,0,1,0,0,0
73,2,1,1,11,1,1,5200,1,0,0,0,0
68,2,1,1,15,1,0,2838,0,0,0,0,1
80,2,1,0,0,1,0,1219,0,1,0,0,0
450,4,5,1,0,1,0,3768,0,0,0,1,0
270,3,4,2,11,1,0,19450,0,0,0,0,1
146,3,4,4,15,1,0,8218,0,0,0,0,1
100,3,1,0,2,1,0,2235,0,0,0,1,0
60,2,1,1,2,1,0,1327,0,1,0,0,0
55,2,1,1,7,0,0,4464,0,0,0,0,1
40,1,1,1,6,1,0,1294,0,1,0,0,0
68,2,2,2,12,0,0,4930,0,0,0,0,1
35,1,1,1,11,1,0,1354,0,1,0,0,0
190,4,4,3,11,1,1,8768,0,0,0,0,1
45,1,1,0,1,1,0,1294,0,0,0,1,0
311,3,6,4,23,0,1,15540,0,0,0,0,1
110,2,1,0,0,1,0,2250,0,0,1,0,0
330,3,3,2,10,0,0,8515,0,1,0,0,0
75,3,1,1,2,1,1,2780,0,0,0,0,1
50,1,1,0,2,1,1,1966,0,0,1,0,0
460,4,4,6,0,1,0,6027,0,0,0,0,1
52,2,1,0,4,1,0,1163,0,0,1,0,0
155,3,4,2,14,1,0,15080,0,0,0,0,1
55,2,1,1,1,1,0,1129,1,0,0,0,0
74,2,1,0,11,1,0,3268,0,0,0,1,0
26,1,1,1,3,1,1,1816,0,0,0,0,1
80,2,1,0,1,1,1,3539,0,0,0,0,1
450,4,5,5,0,0,0,14060,0,0,0,0,1
150,2,2,1,0,1,0,1243,0,1,0,0,0
135,3,2,2,9,1,0,6633,0,0,0,0,1
140,4,3,4,9,1,0,4277,1,0,0,0,0
76,3,1,1,2,1,0,1889,0,1,0,0,0
450,4,3,6,0,1,0,13160,0,0,0,0,1
38,1,1,0,2,0,0,1318,1,0,0,0,0
30,1,1,0,8,0,1,1964,0,0,0,1,0
260,2,2,2,0,0,0,4425,0,0,0,0,1
77,3,2,1,2,0,0,1583,0,0,1,0,0
290,4,3,1,6,1,0,10050,0,0,0,1,0
47,2,1,0,4,1,0,2098,0,0,0,1,0
80,2,2,1,7,1,0,5206,0,0,0,0,1
244,4,3,4,2,1,1,8243,0,0,0,0,1
45,1,1,0,9,1,0,1520,0,1,0,0,0
85,3,2,2,3,0,0,2569,1,0,0,0,0
98,3,2,2,3,1,0,3809,0,0,0,0,1
100,2,1,1,0,0,0,1472,0,0,0,0,1
120,3,2,0,2,1,0,5379,0,0,0,1,0
190,3,2,1,8,1,1,6888,0,0,0,0,1
500,4,4,4,0,1,0,15350,0,0,0,0,1
105,3,2,2,1,1,1,9931,0,0,0,0,1
50,2,1,1,3,1,0,1646,0,1,0,0,0
126,4,3,2,4,0,0,6475,0,0,0,0,1
74,2,3,1,2,1,0,5843,0,0,0,0,1
130,3,3,2,3,1,1,10090,0,0,0,1,0
140,2,1,1,6,0,1,7870,0,0,0,0,1
160,3,2,2,0,1,0,2211,0,0,1,0,0
250,3,4,3,4,1,0,19000,0,0,0,0,1
90,2,2,1,4,1,0,2146,0,0,0,1,0
144,4,2,2,4,1,0,6015,0,0,0,1,0
170,3,1,1,10,1,1,3212,0,0,0,1,0
65,2,1,1,7,1,0,2228,0,0,0,1,0
80,2,1,0,0,1,0,1008,0,0,1,0,0
20,1,1,0,4,0,1,3399,0,0,0,0,1
79,2,2,2,18,0,1,7055,0,0,0,0,1
70,2,1,0,1,1,0,2639,0,0,0,0,1
30,1,1,0,9,0,1,2849,0,0,0,0,1
250,3,5,3,4,1,0,10390,0,0,0,0,1
50,1,1,0,2,1,1,1269,0,0,1,0,0
116,3,2,2,5,1,0,4624,0,0,0,0,1
216,4,3,4,28,0,0,7589,0,0,0,0,1
290,3,5,4,8,1,1,10670,0,0,0,0,1
300,5,6,6,0,1,0,11730,0,0,0,0,1
245,4,3,4,8,1,0,11190,0,0,0,0,1
150,4,2,3,18,0,1,6746,1,0,0,0,0
130,3,4,2,11,0,0,4309,0,0,0,0,1
112,1,2,3,0,1,0,3006,0,0,0,0,1
78,2,2,1,8,1,0,2351,0,0,0,0,1
84,2,1,2,11,0,1,5091,0,0,0,0,1
23,1,1,0,8,0,0,2620,0,0,0,1,0
174,3,1,0,0,0,0,5711,1,0,0,0,0
104,1,3,2,14,0,0,6754,0,0,0,0,1
63,1,1,0,3,1,0,1292,0,0,1,0,0
51,2,1,1,7,1,0,1657,0,0,0,0,1
70,2,2,1,4,1,0,5337,0,0,0,1,0
150,4,4,2,12,1,0,5773,1,0,0,0,0
90,2,2,1,8,1,0,3055,0,0,0,1,0
80,2,2,1,2,1,1,12280,0,0,0,1,0
60,1,1,1,4,0,0,3421,0,0,1,0,0
85,3,2,1,2,0,0,2055,1,0,0,0,0
70,2,1,0,24,0,1,3741,0,0,0,0,1
50,1,1,0,2,0,0,1637,0,0,0,1,0
38,1,1,0,6,1,0,2551,0,0,0,0,1
147,3,3,3,0,1,0,2728,0,0,1,0,0
222,3,2,2,3,0,1,6278,0,0,1,0,0
185,4,4,4,8,1,0,11140,0,0,0,0,1
284,3,5,6,0,1,0,6144,0,1,0,0,0
45,2,1,1,6,0,0,1759,0,0,0,0,1
290,3,3,1,9,1,0,7822,0,0,0,1,0
74,3,2,2,15,1,0,2216,0,0,0,0,1
115,3,2,2,15,1,0,3957,0,1,0,0,0
37,1,1,0,4,1,0,2029,0,0,1,0,0
650,7,6,3,0,1,0,14460,1,0,0,0,0
30,1,1,0,1,0,0,1469,0,0,0,0,1
87,1,1,2,14,1,1,9021,0,0,0,0,1
553,5,6,5,15,1,1,12230,0,0,0,0,1
250,3,4,4,16,1,0,15480,0,0,0,0,1
600,4,5,6,0,1,0,9051,0,0,0,0,1
250,3,3,3,0,1,0,4718,0,0,0,0,1
30,1,1,1,16,1,0,2221,0,0,0,0,1
62,3,1,1,2,0,0,1282,1,0,0,0,0
115,2,2,2,1,1,0,4014,0,0,0,1,0
130,3,1,0,4,1,0,8071,0,0,0,1,0
35,1,1,0,15,1,0,2332,0,0,0,0,1
350,4,3,3,9,0,0,12840,1,0,0,0,0
100,3,2,0,0,0,0,3960,0,0,0,0,1
85,3,2,2,9,1,0,4040,0,1,0,0,0
60,1,1,1,0,1,0,1623,0,0,0,0,1
197,3,3,2,8,1,0,4457,0,1,0,0,0
177,4,5,4,12,1,0,11780,0,0,0,0,1
96,2,1,0,8,1,1,5946,0,0,0,1,0
678,5,6,4,0,1,0,18230,0,0,0,0,1
126,2,2,1,5,1,0,9817,0,0,0,1,0
130,3,3,1,6,1,0,5901,0,0,0,0,1
113,2,1,1,8,1,0,2028,0,1,0,0,0
380,3,4,2,0,1,0,13140,0,0,0,0,1
80,1,1,1,10,1,0,4512,0,0,0,0,1
500,8,5,2,0,1,0,12720,0,0,0,0,1
33,1,1,1,12,1,1,3581,0,0,0,0,1
700,4,6,6,0,1,0,14860,0,0,0,0,1
50,1,1,1,0,1,0,1117,0,0,0,0,1
70,2,2,0,4,1,0,1820,0,0,1,0,0
332,3,2,8,0,0,0,7385,1,0,0,0,0
83,2,3,2,4,1,1,11060,0,0,0,1,0
62,2,2,2,5,1,0,3853,0,1,0,0,0
30,1,1,0,12,1,1,3692,0,0,0,0,1
240,4,6,4,2,0,0,6466,0,0,0,0,1
27,1,1,0,0,0,0,848,0,0,0,0,1
87,3,2,1,3,1,0,2726,0,0,0,1,0
238,3,3,3,2,1,1,5109,0,0,1,0,0
68,2,1,0,3,1,0,3500,0,0,0,1,0
30,1,1,0,19,1,0,1527,0,0,0,1,0
24,1,1,0,5,1,1,1741,0,0,0,1,0
80,3,2,1,1,0,0,2116,0,0,0,0,1
70,3,1,1,3,1,0,1453,1,0,0,0,0
250,4,3,2,0,0,0,10150,0,0,0,0,1
83,3,3,2,5,1,1,4753,1,0,0,0,0
339,3,5,4,11,1,1,18040,0,0,1,0,0
75,2,1,1,0,1,0,1317,0,1,0,0,0
154,4,3,3,4,1,0,6778,0,0,0,0,1
80,2,2,1,5,1,0,2840,0,0,0,1,0
156,3,1,0,2,1,0,2266,0,0,1,0,0
190,3,4,3,2,1,0,11040,0,0,0,0,1
200,3,2,2,0,1,0,3735,0,0,0,0,1
600,3,5,8,0,1,0,11170,1,0,0,0,0
57,3,2,1,2,1,0,1418,1,0,0,0,0
110,3,2,2,3,0,1,3418,1,0,0,0,0
240,3,4,5,9,1,0,11080,0,0,0,0,1
40,1,1,1,9,0,0,3376,0,0,0,0,1
160,3,2,2,12,1,0,2940,0,1,0,0,0
120,3,2,2,1,1,0,7315,0,0,0,0,1
51,1,1,1,1,1,0,1591,0,1,0,0,0
55,1,1,1,3,1,0,2629,0,0,1,0,0
168,3,4,2,9,1,0,7435,0,0,0,0,1
68,1,2,1,4,1,1,3154,0,0,1,0,0
260,4,4,6,22,1,1,9217,0,0,0,0,1
93,2,2,1,8,1,0,3792,0,0,0,0,1
182,3,3,5,0,1,0,4514,0,0,0,0,1
215,3,2,0,5,1,0,5490,0,0,0,1,0
280,3,3,4,0,1,0,10630,0,0,0,0,1
68,2,1,1,5,1,0,1651,0,0,0,1,0
76,1,2,1,4,1,1,5464,0,0,0,0,1
156,3,4,3,4,1,0,11430,0,0,0,0,1
271,4,3,1,7,1,0,5957,0,0,1,0,0
297,4,6,2,3,1,0,6069,0,1,0,0,0
73,2,1,1,8,1,0,1909,0,0,0,0,1
350,3,4,5,0,1,0,6675,0,0,0,0,1
100,2,3,3,0,1,1,9197,0,0,0,0,1
100,3,2,0,3,0,0,3076,0,0,0,0,1
180,3,4,4,0,1,0,5695,0,1,0,0,0
350,7,4,2,0,1,0,4962,0,0,0,0,1
40,1,1,0,7,1,0,1201,0,0,1,0,0
106,3,2,1,5,1,0,6837,0,0,0,1,0
63,2,2,1,19,1,1,12270,0,0,0,0,1
200,4,3,2,6,1,1,12020,0,0,0,1,0
65,2,2,0,1,1,0,4000,0,0,0,1,0
25,1,1,0,4,1,1,2418,0,0,0,1,0
95,3,2,2,5,1,0,3272,0,0,0,0,1
36,1,1,1,8,1,1,4124,0,0,0,0,1
273,4,4,2,5,1,0,13760,0,0,0,1,0
159,2,2,1,8,1,1,5741,0,0,0,0,1
110,2,2,1,6,1,1,8982,0,0,0,1,0
130,4,4,3,3,1,1,12890,0,0,1,0,0
20,1,1,0,0,0,0,1003,0,0,0,0,1
330,4,5,4,0,1,0,4335,0,0,0,0,1
30,1,1,0,8,0,0,1807,0,0,0,1,0
190,4,3,2,1,1,0,7367,0,0,0,0,1
195,2,3,1,10,1,0,7911,0,0,0,0,1
43,2,7,2,11,1,0,2556,0,0,0,0,1
49,2,1,1,5,1,0,1236,0,1,0,0,0
68,3,1,1,1,1,0,2103,0,0,0,0,1
63,2,2,2,3,1,1,2752,0,0,1,0,0
298,4,4,3,6,1,0,13660,0,0,0,0,1
52,1,2,1,4,1,1,4991,0,0,0,0,1
350,3,2,4,0,1,0,11350,0,0,0,0,1
170,4,2,1,3,1,1,8273,0,0,0,0,1
120,3,2,2,1,1,0,7503,0,0,0,1,0
30,1,1,0,19,1,0,2067,0,0,0,1,0
67,2,1,0,5,0,1,1615,1,0,0,0,0
210,3,4,0,0,1,1,4439,0,0,0,0,1
40,1,1,1,1,0,1,1324,0,0,1,0,0
117,3,2,1,1,1,0,4373,0,0,1,0,0
67,2,1,1,7,1,0,2012,0,0,0,0,1
60,2,1,2,0,1,0,1425,0,0,1,0,0
34,1,1,0,7,1,0,2412,0,0,0,1,0
717,5,5,8,16,1,0,11860,0,0,0,0,1
96,2,1,0,2,0,0,1255,0,0,1,0,0
70,1,2,0,0,0,0,1586,0,0,1,0,0
65,1,1,0,10,0,1,3219,0,0,0,1,0
58,2,2,1,18,1,0,2123,0,0,0,0,1
140,3,3,3,2,1,0,6669,0,0,0,0,1
195,3,4,3,0,1,0,8687,0,0,0,0,1
83,2,1,1,8,1,1,3036,0,0,0,1,0
40,1,1,1,6,1,0,1455,0,0,1,0,0
70,1,1,0,0,0,0,914,0,0,0,0,1
94,3,3,2,4,1,0,7498,0,0,0,1,0
34,1,1,1,11,0,1,3456,0,0,0,0,1
30,1,1,0,4,1,0,856,0,1,0,0,0
73,2,2,1,12,1,0,2116,0,0,0,0,1
270,3,3,3,1,1,0,10370,0,1,0,0,0
40,1,1,1,16,0,0,4122,0,0,0,0,1
25,1,1,0,0,0,0,849,0,0,0,0,1
112,3,2,1,8,1,0,4807,0,0,0,0,1
105,3,2,2,6,1,0,3653,0,0,0,0,1
130,3,2,2,0,1,0,3458,0,0,0,0,1
118,4,2,1,1,1,0,3042,1,0,0,0,0
85,3,2,1,1,1,0,2042,0,1,0,0,0
380,4,4,3,0,1,1,7613,0,0,0,0,1
109,3,2,1,2,1,0,6818,0,0,0,0,1
300,4,3,3,0,1,0,6913,1,0,0,0,0
72,2,3,0,1,1,1,3478,1,0,0,0,0
148,4,3,2,12,1,0,7859,1,0,0,0,0
75,2,1,0,9,1,0,1499,0,0,1,0,0
68,2,2,1,7,0,0,1812,0,0,0,1,0
64,2,2,2,8,0,0,2986,0,0,0,0,1
206,4,3,2,4,1,0,8682,1,0,0,0,0
320,3,4,3,8,1,0,10290,0,0,0,0,1
116,3,3,2,2,0,0,3320,0,0,0,1,0
560,7,7,8,0,1,0,10050,0,1,0,0,0
320,4,3,4,5,1,0,8558,0,0,0,0,1
55,1,1,1,1,1,1,5816,0,0,0,1,0
85,2,2,0,8,1,1,5813,0,0,0,0,1
100,2,2,1,6,0,0,3733,0,0,0,0,1
400,5,5,5,0,1,0,8997,0,0,0,0,1
220,3,2,2,0,1,0,2700,0,0,1,0,0
80,2,2,0,6,1,1,3125,0,0,0,1,0
66,1,1,2,2,1,0,2239,0,1,0,0,0
80,2,2,1,12,1,0,2530,0,0,1,0,0
260,5,4,4,12,1,0,15940,0,0,0,0,1
450,4,5,6,0,0,1,10290,0,0,0,0,1
88,2,2,1,3,1,0,3481,0,0,1,0,0
157,3,5,3,1,1,0,9831,0,1,0,0,0
129,3,5,0,14,1,0,7838,0,0,0,0,1
310,3,4,3,8,1,0,7858,0,0,0,0,1
215,3,4,2,1,1,0,5853,0,0,1,0,0
250,3,4,2,0,1,0,4456,0,0,0,0,1
140,3,2,2,13,0,0,3672,0,0,0,0,1
100,1,1,0,0,0,0,965,0,0,0,0,1
47,2,1,1,2,1,0,1489,0,1,0,0,0
48,2,1,1,0,1,0,1506,0,1,0,0,0
71,2,3,2,13,0,0,4297,0,0,0,0,1
70,2,1,2,0,0,0,1507,0,0,0,0,1
67,2,1,1,3,0,0,3553,0,0,0,0,1
120,3,2,1,0,1,0,1962,0,0,0,0,1
465,5,5,2,0,1,1,10600,0,0,0,0,1
120,3,2,0,5,1,1,6214,0,0,0,1,0
92,2,1,0,9,0,0,2748,0,0,0,0,1
78,3,2,2,6,1,1,4441,0,0,1,0,0
100,3,1,1,10,1,0,2118,0,0,0,0,1
87,2,3,2,16,0,0,6530,0,0,0,0,1
160,2,2,4,0,1,0,3137,0,0,0,0,1
100,2,3,2,7,1,1,5536,0,0,0,0,1
52,2,1,1,3,1,0,1730,0,0,0,0,1
109,4,2,2,13,1,0,8058,0,0,0,0,1
26,1,1,0,8,0,0,1602,0,0,0,1,0
270,4,5,2,4,1,0,10990,0,0,0,0,1
208,3,4,3,0,1,0,6437,1,0,0,0,0
20,1,1,1,1,0,0,1014,1,0,0,0,0
50,2,1,1,5,1,1,1630,0,0,0,0,1
58,2,2,2,8,0,1,3892,0,1,0,0,0
198,3,4,3,13,1,1,11720,0,0,0,0,1
115,4,4,3,2,1,0,7068,0,0,0,0,1
128,3,3,2,3,1,0,16190,0,0,0,1,0
66,1,1,0,6,1,0,3646,0,0,0,0,1
234,3,5,3,17,0,1,18260,0,0,0,0,1
380,4,4,6,0,1,0,6508,0,0,0,0,1
160,3,3,2,0,1,0,2730,0,0,0,0,1
80,2,1,0,3,0,0,1565,0,0,0,1,0
33,2,1,0,0,0,0,995,0,0,0,0,1
50,2,1,1,1,0,0,1622,0,0,1,0,0
40,1,1,0,0,1,0,897,0,0,0,0,1
261,3,4,4,7,1,0,18730,0,0,0,0,1
281,4,4,2,5,1,0,5262,0,0,1,0,0
119,2,1,1,0,0,0,1810,0,0,0,0,1
52,2,1,1,6,1,0,1495,1,0,0,0,0
40,1,1,0,2,0,0,1188,0,0,1,0,0
47,1,1,0,3,1,0,1133,0,0,1,0,0
35,1,1,0,5,1,0,1365,0,0,1,0,0
40,1,1,0,0,0,0,770,0,0,0,0,1
55,2,1,1,3,1,0,930,1,0,0,0,0
72,2,1,1,10,1,0,2236,0,0,0,1,0
30,1,1,0,4,1,0,986,0,0,1,0,0
57,1,1,1,2,1,0,15510,0,0,0,1,0
70,1,1,1,0,0,0,1117,0,0,0,0,1
63,2,2,1,20,1,0,5478,0,0,0,0,1
220,3,4,3,11,1,1,12400,0,0,0,0,1
126,4,3,4,0,1,0,3517,0,0,0,0,1
147,2,3,2,2,1,1,8491,0,0,1,0,0
70,3,2,1,10,0,1,2542,0,0,0,0,1
99,2,1,1,14,1,0,2623,0,0,0,0,1
100,2,1,0,1,0,0,2084,0,0,0,1,0
48,1,1,0,6,1,1,1752,0,0,0,1,0
247,4,5,4,15,1,1,16920,1,0,0,0,0
443,5,5,4,3,1,1,12680,0,0,0,0,1
200,2,3,2,1,1,0,8018,0,0,0,1,0
360,4,3,4,0,0,0,6788,1,0,0,0,0
90,3,2,0,3,1,0,4046,0,0,0,1,0
297,4,4,6,0,1,0,3438,0,0,0,0,1
180,3,3,2,3,1,0,3615,0,0,1,0,0
54,1,2,1,13,1,1,7227,0,0,0,0,1
90,2,2,1,3,0,0,3017,0,0,1,0,0
105,3,3,2,12,1,0,3688,0,1,0,0,0
67,2,1,1,8,0,1,3233,0,0,1,0,0
45,1,1,0,2,0,0,803,0,0,0,0,1
127,3,3,0,5,1,0,2646,0,0,1,0,0
120,3,3,2,1,1,1,10160,0,0,0,0,1
75,2,1,1,13,1,0,2520,0,0,0,0,1
220,3,2,3,0,1,1,8133,0,0,0,0,1
50,1,1,1,17,0,1,5814,0,0,0,0,1
115,3,2,1,3,1,0,3687,0,0,1,0,0
75,2,2,1,3,1,0,3212,0,1,0,0,0
65,2,2,0,0,0,0,1325,0,0,0,1,0
39,1,1,0,2,0,1,3228,0,0,0,1,0
200,2,3,2,0,1,0,4257,0,0,0,0,1
72,2,1,0,14,1,0,3193,0,0,0,0,1
108,2,2,1,7,0,1,6208,0,0,0,1,0
32,1,1,1,1,1,1,5386,0,0,0,0,1
106,3,2,1,8,0,0,4481,0,0,0,0,1
70,3,1,1,4,1,0,1455,1,0,0,0,0
120,3,2,1,2,1,1,6883,0,0,0,1,0
55,1,1,0,4,1,0,1034,0,1,0,0,0
100,3,1,0,5,1,0,2524,0,0,0,0,1
162,2,2,1,12,1,1,6484,0,0,0,0,1
75,2,1,1,2,1,0,2450,0,0,0,0,1
44,1,1,0,7,1,0,951,0,1,0,0,0
130,2,2,2,11,0,0,10580,0,0,0,0,1
147,4,3,1,0,1,0,3615,0,1,0,0,0
70,2,1,0,0,1,0,1542,0,0,1,0,0
64,2,2,2,5,1,0,2794,0,0,1,0,0
180,4,3,1,5,0,0,6217,0,0,0,1,0
42,2,1,0,1,1,0,1678,0,0,1,0,0
117,3,3,1,13,1,0,6479,0,0,0,0,1
180,3,4,2,7,1,1,16770,0,0,0,1,0
65,3,2,1,10,0,0,3992,0,0,0,0,1
29,1,1,0,1,0,1,2091,0,0,0,0,1
600,4,6,3,0,1,1,13200,0,0,0,0,1
145,3,3,1,10,1,1,12900,0,0,0,0,1
260,4,4,3,8,0,0,7425,1,0,0,0,0
320,3,3,2,10,1,0,11220,0,0,0,0,1
70,3,1,1,3,1,0,1174,1,0,0,0,0
35,1,1,0,3,1,0,1131,0,0,0,1,0
320,3,4,4,0,1,0,5272,0,0,1,0,0
82,2,2,2,6,1,0,3213,0,0,1,0,0
62,2,2,1,2,1,1,3497,0,0,0,0,1
60,3,1,0,3,1,0,1869,0,0,1,0,0
78,3,2,0,8,1,0,2136,0,0,1,0,0
385,4,5,6,3,1,0,13700,0,0,0,0,1
214,3,3,2,4,1,0,6552,0,0,1,0,0
233,4,5,4,7,1,1,14470,0,0,0,0,1
60,2,1,1,8,1,0,2270,0,0,0,1,0
22,1,1,0,3,0,1,1813,1,0,0,0,0
90,2,1,1,2,1,0,4089,0,0,0,0,1
60,2,2,0,4,0,0,3176,0,0,0,1,0
80,2,1,0,0,1,1,1634,0,0,1,0,0
110,3,4,3,8,1,0,3995,0,0,0,0,1
120,2,2,1,14,1,0,1687,0,0,0,1,0
193,3,3,1,0,1,0,13960,1,0,0,0,0
55,2,1,1,4,1,0,1879,0,0,0,0,1
165,3,3,1,5,1,1,9511,0,0,0,1,0
46,1,1,2,7,1,0,3224,0,0,1,0,0
55,2,1,0,1,1,0,2679,0,0,0,1,0
150,2,2,1,0,1,0,3000,0,0,0,0,1
57,1,1,0,8,1,1,6394,0,0,0,0,1
160,3,2,1,3,1,1,9154,0,0,0,1,0
200,4,4,2,9,1,1,11640,0,0,0,0,1
60,1,2,1,10,1,0,2057,0,1,0,0,0
180,3,2,1,11,1,1,7958,0,0,0,0,1
62,1,1,0,3,1,0,2677,0,0,0,0,1
90,3,2,1,12,1,1,4719,0,0,0,1,0
35,1,1,0,3,0,1,3007,0,0,0,1,0
95,2,1,1,8,1,0,4559,0,0,0,0,1
320,5,5,4,4,1,0,12870,0,0,0,0,1
127,3,2,2,4,1,0,2682,0,0,0,1,0
210,3,2,2,11,1,1,8081,0,0,0,0,1
160,4,3,2,20,1,1,7265,0,0,0,0,1
273,3,2,5,0,0,0,3621,0,0,0,0,1
211,4,5,4,2,1,0,6106,0,0,0,0,1
145,2,3,2,16,1,1,12710,0,0,0,0,1
92,2,2,1,6,1,0,2445,0,0,1,0,0
254,3,4,2,0,1,0,3297,0,1,0,0,0
350,4,4,2,4,0,0,10390,0,0,0,0,1
55,1,1,0,13,1,0,1592,0,0,0,0,1
80,3,2,2,5,1,0,3703,0,0,0,0,1
280,3,3,4,21,1,0,8172,0,0,0,0,1
100,3,1,0,3,1,0,1995,0,0,0,0,1
98,3,2,1,2,1,0,7696,0,0,0,1,0
85,2,3,1,14,1,0,4145,0,0,0,0,1
78,2,2,2,1,0,1,4150,0,0,0,0,1
58,2,1,1,6,1,0,2668,0,0,0,0,1
50,1,1,1,3,1,0,4958,0,0,0,1,0
30,1,1,0,14,1,0,2021,0,0,0,0,1
75,2,1,1,4,1,1,8742,0,0,0,0,1
350,4,6,6,0,1,0,8696,0,1,0,0,0
136,3,4,3,2,1,0,4826,0,0,0,0,1
290,3,3,3,0,1,0,8663,0,0,0,0,1
99,2,2,2,4,1,0,4763,0,0,0,0,1
750,5,3,6,0,0,1,8168,0,0,1,0,0
110,2,2,1,0,1,0,3678,0,0,0,0,1
340,2,3,2,5,1,0,5876,0,0,1,0,0
178,2,1,1,9,0,0,6384,0,0,0,0,1
254,3,4,2,0,1,0,6460,0,0,1,0,0
51,2,1,1,6,1,0,1341,0,0,1,0,0
134,3,3,2,18,1,1,4835,0,0,0,0,1
38,1,1,1,16,1,0,2707,0,0,0,0,1
400,4,5,3,0,0,0,15190,0,0,0,0,1
136,3,2,2,7,1,1,11130,0,0,0,1,0
250,4,5,2,17,1,1,14160,0,0,0,0,1
94,2,2,2,3,1,0,5106,0,1,0,0,0
62,2,2,1,5,1,1,2396,0,0,0,1,0
80,2,2,1,0,1,1,2644,0,0,0,0,1
89,3,1,1,5,0,0,3046,0,1,0,0,0
51,2,1,0,2,1,0,1285,0,1,0,0,0
40,1,1,1,19,0,1,4577,0,0,0,0,1
47,1,1,1,3,0,1,2633,0,0,1,0,0
210,3,5,3,2,1,1,5749,0,0,0,0,1
230,4,4,4,1,1,1,17060,0,0,0,0,1
70,2,2,1,5,1,0,3036,0,0,0,0,1
117,3,1,1,3,1,0,1931,0,0,1,0,0
54,2,2,0,18,1,0,1515,1,0,0,0,0
105,2,1,0,0,1,0,1953,0,0,0,0,1
47,2,2,0,5,1,1,5413,0,0,0,1,0
120,3,1,0,2,1,0,2494,0,0,0,0,1
284,4,6,2,5,1,1,15440,0,0,0,1,0
58,2,1,1,4,0,1,3218,0,0,0,0,1
95,2,1,1,3,1,0,3210,0,0,1,0,0
65,2,1,0,0,1,0,1063,0,0,0,1,0
188,3,4,2,0,1,1,4518,0,0,1,0,0
21,1,1,0,20,0,0,1082,1,0,0,0,0
65,2,2,1,13,0,1,3941,0,0,0,0,1
50,2,1,0,9,1,1,2344,0,0,0,1,0
150,4,3,3,0,1,0,7722,0,0,0,0,1
90,3,3,1,1,1,0,2948,0,0,1,0,0
400,3,3,6,0,1,0,8737,1,0,0,0,0
64,2,2,2,9,1,0,2566,0,1,0,0,0
80,2,1,1,2,0,0,2499,0,0,0,0,1
300,3,5,4,12,0,0,14640,0,0,0,0,1
240,3,3,2,0,1,1,4050,0,0,0,0,1
50,2,1,1,7,0,1,1828,0,0,0,0,1
58,1,1,1,4,1,1,2823,0,0,1,0,0
230,3,2,2,7,1,0,4204,0,0,0,0,1
43,1,1,1,21,1,1,3481,0,0,1,0,0
280,6,6,3,0,1,0,6194,0,0,0,0,1
54,2,1,1,1,1,1,2018,0,0,0,0,1
200,6,2,1,0,1,0,3590,1,0,0,0,0
360,3,5,6,17,1,0,15420,0,0,0,0,1
650,5,8,7,0,1,1,17890,0,0,0,0,1
38,1,1,0,1,1,0,1197,0,0,1,0,0
373,4,5,5,7,1,0,17990,1,0,0,0,0
133,3,2,2,0,1,0,4620,0,0,0,0,1
150,4,2,2,1,1,0,5318,1,0,0,0,0
80,3,2,1,3,1,0,1720,0,1,0,0,0
129,4,2,3,2,1,1,7190,0,0,0,0,1
275,3,5,6,0,1,1,13700,0,0,0,0,1
60,1,2,1,5,1,0,2839,1,0,0,0,0
170,3,4,4,13,1,0,10840,1,0,0,0,0
40,1,1,2,5,1,0,2663,0,0,0,0,1
200,4,4,4,4,1,0,7618,1,0,0,0,0
170,4,4,3,11,1,0,5901,0,0,0,0,1
200,5,3,2,1,1,0,10850,0,0,0,0,1
31,1,1,0,3,0,1,2296,0,0,0,0,1
135,3,2,1,8,1,0,3706,0,0,1,0,0
400,3,3,1,3,1,0,14280,0,0,0,0,1
70,2,1,0,0,1,0,1603,0,0,1,0,0
240,3,4,3,9,1,0,9478,0,0,0,0,1
